"","i","t","fid","lw"
"87545",8755,5,27,-0.97603431737356
"87546",8755,6,27,-0.773350612005351
"87547",8755,7,27,-0.765811943979461
"87548",8755,8,27,-0.681171103692001
"87549",8755,9,27,-0.376152224676568
"87550",8755,10,27,-0.531032921934657
"87551",8756,1,567,-0.372014374074653
"87552",8756,2,567,0.214213736470538
"87553",8756,3,567,-0.279119148496481
"87554",8756,4,567,0.097831220400824
"87555",8756,5,567,0.055199767216581
"87556",8756,6,645,0.0193518612715831
"87557",8756,7,645,0.28601077636709
"87558",8756,8,645,0.0799340247716274
"87559",8756,9,645,-0.3496688706062
"87560",8756,10,645,-0.320514802139132
"87561",8757,1,614,-0.476960338091532
"87562",8757,2,644,-0.189137728733076
"87563",8757,3,644,-0.0294418141601898
"87564",8757,4,644,0.105594655772616
"87565",8757,5,644,-0.463125827235773
"87566",8757,6,644,-0.0957547225600628
"87567",8757,7,644,0.0613961308394789
"87568",8757,8,644,0.0575472371653709
"87569",8757,9,644,0.0683194137822679
"87570",8757,10,644,-0.0474519414573013
"87571",8758,1,570,1.84705696388263
"87572",8758,2,570,1.57384596467367
"87573",8758,3,570,1.57221265799802
"87574",8758,4,570,1.66894680375964
"87575",8758,5,570,1.33902004255247
"87576",8758,6,582,1.81573964076005
"87577",8758,7,582,2.36660576755905
"87578",8758,8,582,1.97446222412808
"87579",8758,9,582,2.37571516030202
"87580",8758,10,582,2.43940565648753
"87581",8759,1,28,-1.43077977283606
"87582",8759,2,28,-1.3316767287536
"87583",8759,3,28,-1.34329898926846
"87584",8759,4,28,-1.09886566617465
"87585",8759,5,28,-1.04269477268009
"87586",8759,6,28,-1.24503002791119
"87587",8759,7,28,-1.27398458867427
"87588",8759,8,28,-1.43647256827727
"87589",8759,9,28,-1.2329207842326
"87590",8759,10,28,-1.17430432591501
"87591",8760,1,149,1.1791926160861
"87592",8760,2,272,1.90990624704702
"87593",8760,3,272,1.63106685090045
"87594",8760,4,272,1.77185079066182
"87595",8760,5,272,1.87759345507168
"87596",8760,6,272,1.9532825697353
"87597",8760,7,272,1.7752111090823
"87598",8760,8,272,1.6827643623121
"87599",8760,9,272,1.62675862686863
"87600",8760,10,272,1.73215993000509
"87601",8761,1,556,0.556623483175193
"87602",8761,2,556,0.34534181158902
"87603",8761,3,606,-0.156234691456854
"87604",8761,4,606,-0.646760594446335
"87605",8761,5,606,-0.351417169435603
"87606",8761,6,606,-0.628927209663811
"87607",8761,7,606,-0.11645816519854
"87608",8761,8,606,-0.133765273441407
"87609",8761,9,606,-0.467418700138526
"87610",8761,10,251,0.217241015187381
"87611",8762,1,555,-1.68467915930195
"87612",8762,2,555,-1.49705944035349
"87613",8762,3,555,-1.65854955058504
"87614",8762,4,555,-1.76101515855177
"87615",8762,5,555,-1.73588760567237
"87616",8762,6,555,-1.74451918894704
"87617",8762,7,555,-1.82737888588233
"87618",8762,8,555,-1.92319349831625
"87619",8762,9,555,-1.46144346798402
"87620",8762,10,555,-1.66924039534375
"87621",8763,1,270,-0.829902303142276
"87622",8763,2,270,-0.531699880453907
"87623",8763,3,270,-0.571580679094478
"87624",8763,4,270,-0.620160875935203
"87625",8763,5,270,-0.674468875728774
"87626",8763,6,270,-0.697418186645487
"87627",8763,7,270,-0.380366848144276
"87628",8763,8,270,0.0263927723157628
"87629",8763,9,270,-0.846788821364617
"87630",8763,10,270,-1.03489214054485
"87631",8764,1,183,0.0673672952548166
"87632",8764,2,183,-0.243468816578281
"87633",8764,3,194,0.613012587508444
"87634",8764,4,194,0.501821020770281
"87635",8764,5,194,0.716546346004369
"87636",8764,6,194,0.801984469873651
"87637",8764,7,194,0.80651279377059
"87638",8764,8,194,0.750222808234824
"87639",8764,9,194,0.944536629813464
"87640",8764,10,194,0.798117115513462
"87641",8765,1,417,0.496420899085702
"87642",8765,2,417,0.766718712723839
"87643",8765,3,417,0.774841103205728
"87644",8765,4,417,0.358285198990995
"87645",8765,5,417,0.438913861723034
"87646",8765,6,417,0.610961618431838
"87647",8765,7,417,0.656732151008422
"87648",8765,8,417,0.326088852285041
"87649",8765,9,244,0.521176151691797
"87650",8765,10,244,0.607693207181095
"87651",8766,1,581,0.605720479236929
"87652",8766,2,383,0.735486806657731
"87653",8766,3,383,1.03088278720595
"87654",8766,4,383,0.706411340728149
"87655",8766,5,383,0.877386641540276
"87656",8766,6,383,0.830096163627009
"87657",8766,7,383,1.12886139413517
"87658",8766,8,383,0.595207357072195
"87659",8766,9,383,0.920034978777294
"87660",8766,10,383,0.891503331920176
"87661",8767,1,195,1.1141789187976
"87662",8767,2,195,1.03924172288702
"87663",8767,3,195,0.908712468594479
"87664",8767,4,195,0.626062380369276
"87665",8767,5,195,0.953055895420286
"87666",8767,6,195,1.08492292052752
"87667",8767,7,195,0.840336343340948
"87668",8767,8,195,0.760550939503093
"87669",8767,9,195,0.965215440304118
"87670",8767,10,195,0.934887569735589
"87671",8768,1,96,-1.12995970570992
"87672",8768,2,417,0.203539668098805
"87673",8768,3,417,0.402763032898187
"87674",8768,4,417,0.216171836460797
"87675",8768,5,417,-0.215269658645441
"87676",8768,6,417,-0.128900466232733
"87677",8768,7,417,0.168456290996058
"87678",8768,8,280,-0.170272524839126
"87679",8768,9,280,-0.363576950733104
"87680",8768,10,280,-0.0968035050671374
"87681",8769,1,621,1.06391187826375
"87682",8769,2,621,1.15628379238876
"87683",8769,3,621,1.06072954303967
"87684",8769,4,54,1.89716538567092
"87685",8769,5,54,1.72218669671259
"87686",8769,6,54,1.36040144282176
"87687",8769,7,54,1.58079922343914
"87688",8769,8,54,1.44106249234573
"87689",8769,9,54,1.67557231858099
"87690",8769,10,652,1.43610813830987
"87691",8770,1,90,-0.70274044275455
"87692",8770,2,90,-0.705728656025336
"87693",8770,3,90,-0.391260488981586
"87694",8770,4,90,-0.830831661426007
"87695",8770,5,90,-0.54635977295807
"87696",8770,6,90,-0.497670841329353
"87697",8770,7,90,-0.539806721924998
"87698",8770,8,90,-0.824290660516138
"87699",8770,9,90,-1.05385364413727
"87700",8770,10,90,-1.02745082435823
"87701",8771,1,543,1.59497916062868
"87702",8771,2,543,1.06357215386063
"87703",8771,3,543,1.40341166892518
"87704",8771,4,543,1.3636655729639
"87705",8771,5,543,1.25317121329189
"87706",8771,6,543,0.995990530878207
"87707",8771,7,543,1.19006296404469
"87708",8771,8,543,1.28216652746336
"87709",8771,9,543,1.3482658887436
"87710",8771,10,543,1.09362957841881
"87711",8772,1,217,1.43607328434109
"87712",8772,2,217,1.4628823804373
"87713",8772,3,217,1.07891876914903
"87714",8772,4,217,1.50247954118065
"87715",8772,5,217,1.40287155181009
"87716",8772,6,217,1.49488112005035
"87717",8772,7,217,1.37175556616748
"87718",8772,8,217,1.2033343937884
"87719",8772,9,217,1.46738290685061
"87720",8772,10,217,1.30401877694914
"87721",8773,1,207,-0.144799879018339
"87722",8773,2,308,-0.25239682155172
"87723",8773,3,308,-0.458955293272164
"87724",8773,4,308,-0.347707152598687
"87725",8773,5,308,-0.685706845348732
"87726",8773,6,308,-0.752857092668077
"87727",8773,7,308,-0.203022517556542
"87728",8773,8,308,-0.298992474999313
"87729",8773,9,308,-0.350992599010091
"87730",8773,10,308,-0.437472902894969
"87731",8774,1,647,1.010882756938
"87732",8774,2,647,1.10328285292389
"87733",8774,3,647,1.06971968503207
"87734",8774,4,647,0.735797413451715
"87735",8774,5,647,0.935975153282359
"87736",8774,6,647,0.99738543495924
"87737",8774,7,647,0.746613017218029
"87738",8774,8,131,0.395292776598146
"87739",8774,9,131,0.595638606474084
"87740",8774,10,131,1.01563315774644
"87741",8775,1,132,-1.90728787660992
"87742",8775,2,132,-2.18857720267728
"87743",8775,3,132,-1.91390147347023
"87744",8775,4,253,-1.71067558396065
"87745",8775,5,253,-1.55165566035789
"87746",8775,6,253,-1.51586510785949
"87747",8775,7,253,-1.59857884345681
"87748",8775,8,253,-1.57687870970962
"87749",8775,9,253,-1.96631993024239
"87750",8775,10,253,-1.59932666494446
"87751",8776,1,651,-2.23983684121149
"87752",8776,2,651,-2.11349993515133
"87753",8776,3,457,-1.40780814315974
"87754",8776,4,457,-1.41506522271314
"87755",8776,5,457,-1.4551566690838
"87756",8776,6,457,-1.42416911309431
"87757",8776,7,635,-1.83404863209345
"87758",8776,8,635,-2.06234071867622
"87759",8776,9,635,-1.89448439865478
"87760",8776,10,635,-2.05389834347957
"87761",8777,1,568,-2.40841229155495
"87762",8777,2,568,-2.92738914884188
"87763",8777,3,568,-2.60389973828382
"87764",8777,4,568,-2.27428714340772
"87765",8777,5,568,-1.73635343151968
"87766",8777,6,568,-2.2862551899399
"87767",8777,7,568,-2.56586282735141
"87768",8777,8,514,-1.97095548097449
"87769",8777,9,514,-1.99241787050322
"87770",8777,10,514,-2.33337086594427
"87771",8778,1,530,-0.556891204497344
"87772",8778,2,530,-0.850794229888809
"87773",8778,3,530,-0.96765805414003
"87774",8778,4,530,-0.884455722361613
"87775",8778,5,530,-0.837550000698654
"87776",8778,6,530,-1.08934727826762
"87777",8778,7,530,-0.729684051879857
"87778",8778,8,530,-1.17392431033641
"87779",8778,9,530,-0.934002518732161
"87780",8778,10,530,-0.543674353084774
"87781",8779,1,352,-1.44829098251766
"87782",8779,2,352,-1.41292167528015
"87783",8779,3,521,-0.256857255844007
"87784",8779,4,521,-0.164244760077573
"87785",8779,5,521,-0.232797579598711
"87786",8779,6,521,-0.494257514572075
"87787",8779,7,521,0.0897548741807593
"87788",8779,8,521,0.0201883178905003
"87789",8779,9,521,-0.276864407288173
"87790",8779,10,521,-0.0756908336616945
"87791",8780,1,601,-1.58325870977774
"87792",8780,2,601,-1.58694977947571
"87793",8780,3,601,-1.62141228440912
"87794",8780,4,601,-1.64534941009101
"87795",8780,5,601,-2.00243429281848
"87796",8780,6,601,-1.84295823485467
"87797",8780,7,42,-1.43175546473432
"87798",8780,8,42,-1.2953017924513
"87799",8780,9,42,-1.37290153948657
"87800",8780,10,369,-2.15873056706605
"87801",8781,1,513,-1.17519170830747
"87802",8781,2,116,-0.46090317461963
"87803",8781,3,116,-0.899055474156939
"87804",8781,4,116,-0.784533199557462
"87805",8781,5,116,-0.956514391347562
"87806",8781,6,116,-0.765041736346234
"87807",8781,7,116,-1.05405349548281
"87808",8781,8,116,-1.02135832762505
"87809",8781,9,116,-0.794609336711764
"87810",8781,10,116,-0.961155509673897
"87811",8782,1,494,0.674494544634859
"87812",8782,2,494,1.24819597028723
"87813",8782,3,494,0.885170853653803
"87814",8782,4,494,0.95477378857347
"87815",8782,5,494,0.927283703924784
"87816",8782,6,494,0.660771431496551
"87817",8782,7,494,0.748480124470776
"87818",8782,8,494,0.935284323840638
"87819",8782,9,494,0.725531384796029
"87820",8782,10,494,1.31940988878447
"87821",8783,1,542,-0.347606028208001
"87822",8783,2,542,0.015053484125235
"87823",8783,3,542,-0.181735111340302
"87824",8783,4,542,0.00774973414057485
"87825",8783,5,542,0.0690246812682874
"87826",8783,6,542,-0.142724215542542
"87827",8783,7,542,-0.365045690815583
"87828",8783,8,542,-0.359596413684604
"87829",8783,9,542,-0.284346265617065
"87830",8783,10,542,0.109349808496203
"87831",8784,1,63,-0.179787601147546
"87832",8784,2,63,-0.285613225078252
"87833",8784,3,63,0.100130497809874
"87834",8784,4,399,0.863973179973099
"87835",8784,5,399,0.9025711569921
"87836",8784,6,399,0.936674058630882
"87837",8784,7,399,0.995860799245588
"87838",8784,8,399,1.33541207059563
"87839",8784,9,523,-0.365480543758055
"87840",8784,10,523,0.106018933958949
"87841",8785,1,1,-0.00993143647422551
"87842",8785,2,1,-0.663405179634656
"87843",8785,3,1,-0.545031829668581
"87844",8785,4,1,-0.545306627439815
"87845",8785,5,1,-0.595417052890497
"87846",8785,6,1,-0.610840293530129
"87847",8785,7,1,-0.474320087378944
"87848",8785,8,1,-0.519286103213061
"87849",8785,9,1,-0.436729343948213
"87850",8785,10,1,-0.314502072654099
"87851",8786,1,539,2.09489109516937
"87852",8786,2,374,2.86106988830454
"87853",8786,3,374,2.1567700329338
"87854",8786,4,374,2.29579211993106
"87855",8786,5,597,2.33749974527926
"87856",8786,6,597,2.43809829594414
"87857",8786,7,597,2.07510738551114
"87858",8786,8,597,2.2234131366579
"87859",8786,9,232,1.58537905585204
"87860",8786,10,232,1.42068790790353
"87861",8787,1,453,1.41822620978224
"87862",8787,2,453,1.55698992939241
"87863",8787,3,453,1.20264224665653
"87864",8787,4,453,1.34201727252042
"87865",8787,5,453,1.39860670507888
"87866",8787,6,453,1.61523992386214
"87867",8787,7,453,1.39267062050665
"87868",8787,8,453,1.20769282430345
"87869",8787,9,453,1.67597848373471
"87870",8787,10,453,1.43214354706204
"87871",8788,1,588,-1.43568531551077
"87872",8788,2,588,-1.65452471500149
"87873",8788,3,588,-1.56345681668613
"87874",8788,4,588,-1.6879582263909
"87875",8788,5,588,-1.54361360670471
"87876",8788,6,588,-1.41515071607542
"87877",8788,7,588,-1.56601529181826
"87878",8788,8,588,-1.42849206774942
"87879",8788,9,588,-1.56861817834178
"87880",8788,10,588,-1.7243270721161
"87881",8789,1,65,0.803003696601753
"87882",8789,2,65,0.694798350268978
"87883",8789,3,65,0.967759821902396
"87884",8789,4,65,0.595246685759332
"87885",8789,5,65,0.501855013296611
"87886",8789,6,65,0.284312339060619
"87887",8789,7,65,0.626564822358967
"87888",8789,8,65,0.47986221244763
"87889",8789,9,65,0.482313718937494
"87890",8789,10,65,0.667873608664305
"87891",8790,1,648,1.13537219919971
"87892",8790,2,648,1.09563029249127
"87893",8790,3,648,1.57383080287096
"87894",8790,4,648,1.34998060693525
"87895",8790,5,648,1.43500648356808
"87896",8790,6,648,1.13563321621388
"87897",8790,7,648,1.11941279346576
"87898",8790,8,648,1.4472957177993
"87899",8790,9,73,1.57158238013591
"87900",8790,10,73,1.73019781075576
"87901",8791,1,204,-0.648347606057412
"87902",8791,2,230,0.327996263030646
"87903",8791,3,230,0.159059437991723
"87904",8791,4,230,-0.0271293516580086
"87905",8791,5,230,0.226602047474232
"87906",8791,6,230,0.449725512696106
"87907",8791,7,230,0.141708033918522
"87908",8791,8,230,-0.0661596733405397
"87909",8791,9,230,0.21898809948252
"87910",8791,10,230,0.0655504542113871
"87911",8792,1,401,0.969933832982139
"87912",8792,2,401,0.989448235462566
"87913",8792,3,401,1.25255976856296
"87914",8792,4,401,0.832292947236457
"87915",8792,5,401,1.15448119181343
"87916",8792,6,401,0.969375194116147
"87917",8792,7,401,1.27238134392789
"87918",8792,8,436,1.89774506612993
"87919",8792,9,619,0.863491536901975
"87920",8792,10,619,0.330958573645557
"87921",8793,1,474,-0.0267247453027973
"87922",8793,2,474,0.0943947078002716
"87923",8793,3,474,-0.464885752548922
"87924",8793,4,474,-0.099002274893185
"87925",8793,5,474,-0.382166455281101
"87926",8793,6,474,-0.2520025634533
"87927",8793,7,474,-0.0398830168136396
"87928",8793,8,474,-0.11071074114933
"87929",8793,9,474,0.156944496203016
"87930",8793,10,474,-0.366691532650947
"87931",8794,1,13,1.52532631472644
"87932",8794,2,13,1.31942638300027
"87933",8794,3,13,1.54701802954415
"87934",8794,4,13,1.77005877551337
"87935",8794,5,307,0.605947855363715
"87936",8794,6,307,0.855170938300254
"87937",8794,7,620,0.892111158048695
"87938",8794,8,620,0.837667444130122
"87939",8794,9,620,0.800931662368532
"87940",8794,10,620,1.12123000793949
"87941",8795,1,122,-0.880667523638299
"87942",8795,2,475,-0.904971905666629
"87943",8795,3,475,-0.42504848292419
"87944",8795,4,60,-1.40722073119766
"87945",8795,5,60,-1.32330941806595
"87946",8795,6,60,-1.72104978802938
"87947",8795,7,60,-1.27873975851567
"87948",8795,8,60,-1.61790285210725
"87949",8795,9,60,-1.4958442126159
"87950",8795,10,60,-1.2337202947036
"87951",8796,1,217,0.307601406255835
"87952",8796,2,217,0.835544446854577
"87953",8796,3,217,0.634132940019069
"87954",8796,4,217,0.894512601870869
"87955",8796,5,217,0.93175598986526
"87956",8796,6,217,0.861459957305603
"87957",8796,7,217,0.699415988905254
"87958",8796,8,217,0.591512277280496
"87959",8796,9,217,1.14442490532453
"87960",8796,10,217,0.515373636223161
"87961",8797,1,267,0.320092262563096
"87962",8797,2,267,0.0495206740108766
"87963",8797,3,267,0.276954582656831
"87964",8797,4,267,0.329040644667234
"87965",8797,5,267,-0.259632301253747
"87966",8797,6,267,0.285965652882602
"87967",8797,7,267,-0.126815965559663
"87968",8797,8,267,0.470636151310816
"87969",8797,9,267,0.108043673772289
"87970",8797,10,267,0.279515626828078
"87971",8798,1,457,-0.448419194167812
"87972",8798,2,457,-0.373496336387778
"87973",8798,3,457,-0.227343731205224
"87974",8798,4,457,-0.367742466850283
"87975",8798,5,457,-0.567424328005725
"87976",8798,6,457,-0.358449694405907
"87977",8798,7,457,-0.577459660110645
"87978",8798,8,457,-0.54895156539621
"87979",8798,9,457,-0.555408129150223
"87980",8798,10,457,-0.326447188960077
"87981",8799,1,176,-0.102735913084534
"87982",8799,2,176,-0.435267991356136
"87983",8799,3,176,-0.370528062982484
"87984",8799,4,176,-0.0524676441020968
"87985",8799,5,176,-0.531793613109783
"87986",8799,6,266,-0.103657950313531
"87987",8799,7,266,0.0108334351125752
"87988",8799,8,266,-0.498895588124431
"87989",8799,9,266,-0.229956420247424
"87990",8799,10,266,0.0189983596546621
"87991",8800,1,449,-0.700316463426209
"87992",8800,2,449,-1.05277013156733
"87993",8800,3,449,-1.06167592982756
"87994",8800,4,449,-0.906939291549264
"87995",8800,5,449,-1.04709509114158
"87996",8800,6,449,-0.680893118289878
"87997",8800,7,595,-0.98148784885358
"87998",8800,8,535,-1.64553356128663
"87999",8800,9,535,-1.91664063065511
"88000",8800,10,159,-1.3879073817942
"88001",8801,1,253,-0.829509888663272
"88002",8801,2,253,-0.739732678011448
"88003",8801,3,253,-1.12032875733377
"88004",8801,4,253,-0.977994153843746
"88005",8801,5,555,-0.863212342327937
"88006",8801,6,555,-1.07773999077063
"88007",8801,7,555,-0.825365288835978
"88008",8801,8,344,-0.661145197305323
"88009",8801,9,419,-1.41768876843114
"88010",8801,10,419,-1.25471389055524
"88011",8802,1,543,0.199857904024413
"88012",8802,2,543,0.136465847517853
"88013",8802,3,543,-0.0216658092693552
"88014",8802,4,77,-0.396751645373487
"88015",8802,5,77,-0.800550197315517
"88016",8802,6,77,-0.288390321414836
"88017",8802,7,77,-0.00520070599966393
"88018",8802,8,77,-0.188273742186335
"88019",8802,9,77,-0.350920164588154
"88020",8802,10,77,-0.147437523519521
"88021",8803,1,96,-0.902181989768039
"88022",8803,2,96,-1.0773611457972
"88023",8803,3,34,-0.258166112074916
"88024",8803,4,34,-0.401512538771514
"88025",8803,5,34,-0.462695332042429
"88026",8803,6,34,-0.274037005817604
"88027",8803,7,34,-0.0463089152451913
"88028",8803,8,34,0.196715851493174
"88029",8803,9,34,-0.540387078207629
"88030",8803,10,34,-0.458476117991765
"88031",8804,1,634,2.17070562068133
"88032",8804,2,634,1.96602646699602
"88033",8804,3,634,1.86555862353239
"88034",8804,4,398,2.845865980694
"88035",8804,5,398,2.79407533282577
"88036",8804,6,398,2.98069810368452
"88037",8804,7,398,3.14242804749582
"88038",8804,8,398,3.10063925549343
"88039",8804,9,398,2.62347055762221
"88040",8804,10,398,2.76951589954401
"88041",8805,1,370,0.00609216689235535
"88042",8805,2,370,0.0549727416526038
"88043",8805,3,370,-0.269426851056757
"88044",8805,4,370,-0.332259792298446
"88045",8805,5,370,-0.167137422889372
"88046",8805,6,370,-0.21635522854438
"88047",8805,7,454,0.258480242080023
"88048",8805,8,454,0.41955314609944
"88049",8805,9,454,0.410575588298262
"88050",8805,10,454,0.627286358156288
"88051",8806,1,84,-0.276229185113487
"88052",8806,2,84,-0.371739009421958
"88053",8806,3,84,-0.201115715377109
"88054",8806,4,408,-0.949427341732526
"88055",8806,5,408,-1.20213385817254
"88056",8806,6,408,-1.3246602023334
"88057",8806,7,408,-1.19923853569802
"88058",8806,8,408,-1.36218250089946
"88059",8806,9,408,-1.14752263623364
"88060",8806,10,408,-1.079546915699
"88061",8807,1,266,0.0851820652503137
"88062",8807,2,266,0.36898450486723
"88063",8807,3,266,-0.148437847784957
"88064",8807,4,266,0.209734968390835
"88065",8807,5,266,0.141961851954872
"88066",8807,6,266,-0.126606686994636
"88067",8807,7,266,-0.00643481241989931
"88068",8807,8,259,0.495028308224622
"88069",8807,9,259,0.28828890770848
"88070",8807,10,259,0.496392177089732
"88071",8808,1,259,1.25931170034669
"88072",8808,2,259,1.24055663737669
"88073",8808,3,259,1.29958134693427
"88074",8808,4,259,1.55719987001191
"88075",8808,5,259,1.45966379271937
"88076",8808,6,259,1.05435388527379
"88077",8808,7,161,0.989098532159846
"88078",8808,8,161,0.680921357346988
"88079",8808,9,161,1.18227919274672
"88080",8808,10,161,1.08468818194801
"88081",8809,1,168,-1.07630598509344
"88082",8809,2,168,-1.39862253410774
"88083",8809,3,168,-1.53525630821413
"88084",8809,4,168,-1.6863597745963
"88085",8809,5,168,-1.34325840765383
"88086",8809,6,168,-1.17990833364916
"88087",8809,7,168,-1.32023958341308
"88088",8809,8,168,-1.64612492154899
"88089",8809,9,168,-1.90310783785337
"88090",8809,10,168,-1.86874138431276
"88091",8810,1,589,-0.598214891959591
"88092",8810,2,589,-0.549665740162817
"88093",8810,3,562,-1.33904446546924
"88094",8810,4,562,-1.41745387906674
"88095",8810,5,562,-1.42627183045759
"88096",8810,6,562,-1.20778299837026
"88097",8810,7,562,-1.27028575976315
"88098",8810,8,562,-1.06779163353014
"88099",8810,9,562,-1.41853200743705
"88100",8810,10,207,-0.89214553837396
"88101",8811,1,290,0.137906404235876
"88102",8811,2,290,0.0121031174640045
"88103",8811,3,290,0.363820007343688
"88104",8811,4,240,0.169048076882837
"88105",8811,5,240,-0.336221387818093
"88106",8811,6,240,-0.152857910106882
"88107",8811,7,240,0.0206126893961907
"88108",8811,8,240,-0.231787929183354
"88109",8811,9,240,0.148651379371143
"88110",8811,10,370,-0.258416940430274
"88111",8812,1,117,-0.889287998966615
"88112",8812,2,117,-0.939615839335087
"88113",8812,3,117,-0.977144622381614
"88114",8812,4,117,-0.696114625052215
"88115",8812,5,117,-0.948168229381953
"88116",8812,6,117,-0.971794783337949
"88117",8812,7,117,-1.05399253157195
"88118",8812,8,117,-0.93083866074266
"88119",8812,9,117,-0.811812363197913
"88120",8812,10,117,-0.867620442545513
"88121",8813,1,210,2.70455714532007
"88122",8813,2,210,2.91543953594016
"88123",8813,3,639,1.70348226979431
"88124",8813,4,228,1.61331628127657
"88125",8813,5,228,1.72804979258265
"88126",8813,6,228,1.66042400344151
"88127",8813,7,228,1.51531031571322
"88128",8813,8,228,1.79633472943484
"88129",8813,9,541,1.70129507880198
"88130",8813,10,541,1.70368201024901
"88131",8814,1,301,-0.660671630100156
"88132",8814,2,301,-0.60970124395161
"88133",8814,3,301,-0.294242038814163
"88134",8814,4,301,-0.797348954440442
"88135",8814,5,200,-0.42108289293182
"88136",8814,6,200,-0.38995846374138
"88137",8814,7,200,-0.753594835015847
"88138",8814,8,200,-0.455412192578293
"88139",8814,9,529,0.0636423152666711
"88140",8814,10,529,0.0848441639676124
"88141",8815,1,384,-0.0893817843741431
"88142",8815,2,384,-0.201089761192773
"88143",8815,3,384,0.272996935107108
"88144",8815,4,384,-0.117241742335739
"88145",8815,5,384,0.470319744074913
"88146",8815,6,384,-0.120997829401223
"88147",8815,7,384,0.239357234404125
"88148",8815,8,473,0.35647146172985
"88149",8815,9,473,0.642568904076721
"88150",8815,10,473,0.689989194826474
"88151",8816,1,575,-1.04697141423409
"88152",8816,2,575,-1.03735453267639
"88153",8816,3,575,-1.34847997010582
"88154",8816,4,575,-1.4300666068589
"88155",8816,5,575,-0.820095849458967
"88156",8816,6,575,-1.26894635768662
"88157",8816,7,575,-1.17456961467362
"88158",8816,8,575,-1.59214650145052
"88159",8816,9,575,-1.01535746258422
"88160",8816,10,575,-0.899859001431105
"88161",8817,1,145,-0.793544461260353
"88162",8817,2,145,-1.23674307563236
"88163",8817,3,145,-0.860849452882316
"88164",8817,4,251,-0.553568434154119
"88165",8817,5,251,0.00423387035790218
"88166",8817,6,251,-0.0152106202799537
"88167",8817,7,251,-0.172474758455541
"88168",8817,8,251,0.0821990630611631
"88169",8817,9,251,-0.137552779248382
"88170",8817,10,251,-0.053170795189725
"88171",8818,1,117,0.0276724693594387
"88172",8818,2,117,0.192778291866039
"88173",8818,3,117,0.179302035401338
"88174",8818,4,117,-0.0903660108985668
"88175",8818,5,117,-0.0945079638314903
"88176",8818,6,117,0.00971678938677029
"88177",8818,7,117,0.279250349825638
"88178",8818,8,117,0.0488349370418529
"88179",8818,9,117,0.0588000650408693
"88180",8818,10,117,-0.144218880723106
"88181",8819,1,11,-0.428538405080281
"88182",8819,2,11,-0.177719577673501
"88183",8819,3,11,-0.169130709529188
"88184",8819,4,11,-0.351095360504459
"88185",8819,5,11,-0.23218153724001
"88186",8819,6,11,-0.00590796960555626
"88187",8819,7,11,0.0101386281802768
"88188",8819,8,11,-0.35036138807267
"88189",8819,9,11,-0.0156428013341567
"88190",8819,10,11,-0.0912742279521311
"88191",8820,1,351,-2.11868720560752
"88192",8820,2,351,-2.15779327881861
"88193",8820,3,471,-1.92906745486848
"88194",8820,4,471,-2.029748538713
"88195",8820,5,213,-1.47330333253084
"88196",8820,6,352,-3.0067552033259
"88197",8820,7,254,-1.39437500932966
"88198",8820,8,254,-1.64520899631031
"88199",8820,9,254,-1.74299453218862
"88200",8820,10,247,-1.31794811484667
"88201",8821,1,79,-0.322552331547322
"88202",8821,2,79,0.137168201711824
"88203",8821,3,79,-0.164550098333833
"88204",8821,4,79,-0.134140217056693
"88205",8821,5,79,-0.034989031267805
"88206",8821,6,79,-0.13007491143019
"88207",8821,7,79,-0.191166372208723
"88208",8821,8,79,-0.166688228184954
"88209",8821,9,79,-0.2624506434784
"88210",8821,10,79,-0.201043936709072
"88211",8822,1,603,-1.00577216545079
"88212",8822,2,603,-0.825107218523356
"88213",8822,3,603,-0.935303764474084
"88214",8822,4,603,-1.19557889658144
"88215",8822,5,603,-1.1708495312481
"88216",8822,6,603,-0.924729151076446
"88217",8822,7,603,-0.909951311271259
"88218",8822,8,603,-0.868880282853456
"88219",8822,9,603,-0.787569858345269
"88220",8822,10,603,-0.974266033631466
"88221",8823,1,456,0.883027717604293
"88222",8823,2,456,0.538308883656238
"88223",8823,3,456,0.566759843611207
"88224",8823,4,48,0.276575733355575
"88225",8823,5,48,0.282521820434346
"88226",8823,6,48,0.765744152645667
"88227",8823,7,48,0.0342592924966503
"88228",8823,8,48,0.878244088842115
"88229",8823,9,48,0.558936471967485
"88230",8823,10,48,0.378839914821561
"88231",8824,1,575,-0.706472824867468
"88232",8824,2,575,-0.784547602640323
"88233",8824,3,575,-0.855490392358904
"88234",8824,4,575,-1.10724910886159
"88235",8824,5,575,-0.869895742826012
"88236",8824,6,575,-1.32173643435052
"88237",8824,7,575,-0.949052704421945
"88238",8824,8,575,-0.944784527999994
"88239",8824,9,575,-0.782439807323128
"88240",8824,10,575,-0.808449127644929
"88241",8825,1,652,-0.311862553002199
"88242",8825,2,652,-0.0468360630925093
"88243",8825,3,652,-0.155396711596326
"88244",8825,4,652,0.0934835909365943
"88245",8825,5,652,0.143492256566967
"88246",8825,6,652,0.189671237645038
"88247",8825,7,652,0.476855395765282
"88248",8825,8,652,-0.412458401040928
"88249",8825,9,652,0.0330629283297257
"88250",8825,10,652,-0.17214762079249
"88251",8826,1,442,0.487513409881963
"88252",8826,2,442,0.305640371318709
"88253",8826,3,442,0.198519460696797
"88254",8826,4,442,0.328273468087222
"88255",8826,5,442,0.185924411880897
"88256",8826,6,442,0.12180414597867
